trade_date,open,high,low,close,volume
2018-06-15,6115.37,6133.72,6062.78,6081.02,1010000
2018-06-18,6081.02,6099.27,6052.54,6070.75,1020000
2018-06-19,6070.75,6088.96,6030.09,6048.23,1030000
2018-06-20,6048.23,6067.72,6030.09,6049.58,1040000
2018-06-21,6049.58,6067.72,6020.61,6038.72,1050000
2018-06-22,6038.72,6056.84,5997.67,6015.72,1060000
2018-06-25,6015.72,6034.54,5997.67,6016.49,1070000
2018-06-26,6016.49,6034.54,5987.15,6005.17,1080000
2018-06-27,6005.17,6023.18,5963.85,5981.79,1090000
2018-06-28,5981.79,6000.04,5963.85,5982.09,1100000
2018-06-29,5982.09,6000.04,5952.47,5970.39,1110000
2018-07-02,5970.39,5988.30,5928.89,5946.73,1120000
2018-07-03,5946.73,5964.57,5928.80,5946.64,1130000
2018-07-04,5946.64,5964.48,5916.84,5934.64,1140000
2018-07-05,5934.64,5952.45,5893.06,5910.79,1150000
2018-07-06,5910.79,5928.53,5892.66,5910.39,1160000
2018-07-09,5910.39,5928.12,5880.47,5898.17,1170000
2018-07-10,5898.17,5915.86,5856.56,5874.19,1180000
2018-07-11,5874.19,5891.81,5855.91,5873.53,1190000
2018-07-12,5873.53,5891.15,5843.56,5861.14,1200000
2018-07-13,5861.14,5889.58,5843.56,5871.96,1210000
2018-07-16,5871.96,5889.58,5853.47,5871.09,1220000
2018-07-17,5871.09,5888.70,5840.93,5858.50,1230000
2018-07-18,5858.50,5886.74,5840.93,5869.13,1240000
2018-07-19,5869.13,5886.74,5850.47,5868.08,1250000
2018-07-20,5868.08,5885.68,5837.77,5855.33,1260000
2018-07-23,5855.33,5883.38,5837.77,5865.79,1270000
2018-07-24,5865.79,5883.38,5846.98,5864.57,1280000
2018-07-25,5864.57,5882.17,5834.13,5851.68,1290000
2018-07-26,5851.68,5879.56,5834.13,5861.98,1300000
2018-07-27,5861.98,5879.56,5843.03,5860.62,1310000
2018-07-30,5860.62,5878.20,5830.04,5847.58,1320000
2018-07-31,5847.58,5875.29,5830.04,5857.72,1330000
2018-08-01,5857.72,5875.29,5838.63,5856.20,1340000
2018-08-02,5856.20,5873.77,5825.49,5843.01,1350000
2018-08-03,5843.01,5870.54,5825.49,5852.98,1360000
2018-08-06,5852.98,5870.54,5833.74,5851.29,1370000
2018-08-07,5851.29,5890.37,5833.74,5872.75,1380000
2018-08-08,5872.75,5900.22,5855.13,5882.57,1390000
2018-08-09,5882.57,5900.22,5863.03,5880.67,1400000
2018-08-10,5880.67,5919.73,5863.03,5902.03,1410000
2018-08-13,5902.03,5929.40,5884.32,5911.67,1420000
2018-08-14,5911.67,5929.40,5891.79,5909.52,1430000
2018-08-15,5909.52,5948.50,5891.79,5930.71,1440000
2018-08-16,5930.71,5957.94,5912.92,5940.12,1450000
2018-08-17,5940.12,5957.94,5919.84,5937.65,1460000
2018-08-20,5937.65,5976.50,5919.84,5958.63,1470000
2018-08-21,5958.63,5985.64,5940.75,5967.74,1480000
2018-08-22,5967.74,5985.64,5947.00,5964.89,1490000
2018-08-23,5964.89,6003.53,5947.00,5985.57,1000000
2018-08-24,5985.57,6012.28,5967.61,5994.30,1010000
2018-08-27,5994.30,6012.28,5973.02,5990.99,1020000
2018-08-28,5990.99,6029.32,5973.02,6011.29,1030000
2018-08-29,6011.29,6037.60,5993.25,6019.55,1040000
2018-08-30,6019.55,6069.66,6001.49,6051.50,1050000
2018-08-31,6051.50,6089.64,6033.35,6071.43,1060000
2018-09-03,6071.43,6097.40,6053.21,6079.16,1070000
2018-09-04,6079.16,6129.13,6060.92,6110.79,1080000
2018-09-05,6110.79,6148.62,6092.46,6130.23,1090000
2018-09-06,6130.23,6155.73,6111.84,6137.32,1100000
2018-09-07,6137.32,6186.99,6118.90,6168.49,1110000
2018-09-10,6168.49,6205.87,6149.98,6187.30,1120000
2018-09-11,6187.30,6212.19,6168.74,6193.61,1130000
2018-09-12,6193.61,6242.85,6175.03,6224.18,1140000
2018-09-13,6224.18,6260.95,6205.51,6242.23,1150000
2018-09-14,6242.23,6266.35,6223.50,6247.61,1160000
2018-09-17,6247.61,6296.25,6228.86,6277.41,1170000
2018-09-18,6277.41,6313.42,6258.58,6294.54,1180000
2018-09-19,6294.54,6317.73,6275.65,6298.83,1190000
2018-09-20,6298.83,6346.69,6279.94,6327.71,1200000
2018-09-21,6327.71,6362.77,6308.73,6343.74,1210000
2018-09-24,6343.74,6403.69,6324.71,6384.53,1220000
2018-09-25,6384.53,6431.70,6365.38,6412.46,1230000
2018-09-26,6412.46,6446.60,6393.23,6427.31,1240000
2018-09-27,6427.31,6486.59,6408.03,6467.19,1250000
2018-09-28,6467.19,6513.45,6447.79,6493.97,1260000
2018-10-01,6493.97,6526.96,6474.49,6507.43,1270000
2018-10-02,6507.43,6565.82,6487.91,6546.18,1280000
2018-10-03,6546.18,6591.30,6526.54,6571.59,1290000
2018-10-04,6571.59,6603.21,6551.87,6583.46,1300000
2018-10-05,6583.46,6640.70,6563.71,6620.84,1310000
2018-10-08,6620.84,6664.59,6600.98,6644.65,1320000
2018-10-09,6644.65,6674.67,6624.72,6654.71,1330000
2018-10-10,6654.71,6710.56,6634.74,6690.48,1340000
2018-10-11,6690.48,6732.61,6670.41,6712.47,1350000
2018-10-12,6712.47,6740.65,6692.34,6720.49,1360000
2018-10-15,6720.49,6774.68,6700.33,6754.42,1370000
2018-10-16,6754.42,6794.66,6734.15,6774.34,1380000
2018-10-17,6774.34,6840.86,6754.02,6820.40,1390000
2018-10-18,6820.40,6872.97,6799.94,6852.41,1400000
2018-10-19,6852.41,6890.75,6831.86,6870.14,1410000
2018-10-22,6870.14,6935.04,6849.53,6914.30,1420000
2018-10-23,6914.30,6964.96,6893.55,6944.13,1430000
2018-10-24,6944.13,6980.27,6923.29,6959.39,1440000
2018-10-25,6959.39,7022.35,6938.51,7001.35,1450000
2018-10-26,7001.35,7049.79,6980.34,7028.71,1460000
2018-10-29,7028.71,7062.36,7007.62,7041.24,1470000
2018-10-30,7041.24,7101.95,7020.12,7080.71,1480000
2018-10-31,7080.71,7126.64,7059.47,7105.32,1490000
2018-11-01,7105.32,7136.20,7084.00,7114.86,1000000
2018-11-02,7114.86,7173.00,7093.51,7151.55,1010000
2018-11-05,7151.55,7194.65,7130.09,7173.13,1020000
2018-11-06,7173.13,7200.96,7151.61,7179.43,1030000
2018-11-07,7179.43,7234.69,7157.89,7213.05,1040000
2018-11-08,7213.05,7253.04,7191.41,7231.35,1050000
2018-11-09,7231.35,7299.01,7209.65,7277.17,1060000
2018-11-12,7277.17,7329.56,7255.34,7307.63,1070000
2018-11-13,7307.63,7344.45,7285.71,7322.48,1080000
2018-11-14,7322.48,7387.23,7300.51,7365.13,1090000
2018-11-15,7365.13,7414.30,7343.03,7392.13,1100000
2018-11-16,7392.13,7425.45,7369.95,7403.24,1110000
2018-11-19,7403.24,7464.73,7381.03,7442.40,1120000
2018-11-20,7442.40,7488.04,7420.07,7465.65,1130000
2018-11-21,7465.65,7495.19,7443.25,7472.77,1140000
2018-11-22,7472.77,7530.67,7450.35,7508.15,1150000
2018-11-23,7508.15,7549.95,7485.62,7527.37,1160000
2018-11-26,7527.37,7552.86,7504.79,7530.27,1170000
2018-11-27,7530.27,7584.27,7507.68,7561.58,1180000
2018-11-28,7561.58,7599.27,7538.90,7576.55,1190000
2018-11-29,7576.55,7599.27,7463.17,7485.63,1200000
2018-11-30,7485.63,7508.08,7358.69,7380.83,1210000
2018-12-03,7380.83,7402.97,7240.95,7262.73,1220000
2018-12-04,7262.73,7284.52,7154.06,7175.58,1230000
2018-12-05,7175.58,7197.11,7053.90,7075.12,1240000
2018-12-06,7075.12,7101.77,7053.90,7080.53,1250000
2018-12-07,7080.53,7133.89,7059.29,7112.55,1260000
2018-12-10,7112.55,7150.50,7091.21,7129.12,1270000
2018-12-11,7129.12,7151.46,7107.73,7130.07,1280000
2018-12-12,7130.07,7179.27,7108.68,7157.80,1290000
2018-12-13,7157.80,7191.41,7136.33,7169.90,1300000
2018-12-14,7169.90,7191.41,7144.77,7166.26,1310000
2018-12-17,7166.26,7211.07,7144.77,7189.50,1320000
2018-12-18,7189.50,7218.58,7167.93,7196.99,1330000
2018-12-19,7196.99,7218.58,7167.08,7188.65,1340000
2018-12-20,7188.65,7228.87,7167.08,7207.24,1350000
2018-12-21,7207.24,7231.64,7185.62,7210.01,1360000
2018-12-24,7210.01,7231.64,7175.29,7196.88,1370000
2018-12-25,7196.88,7232.36,7175.29,7210.73,1380000
2018-12-26,7210.73,7232.36,7187.07,7208.70,1390000
2018-12-27,7208.70,7255.35,7187.07,7233.65,1400000
2018-12-28,7233.65,7264.46,7211.95,7242.73,1410000
2018-12-31,7242.73,7264.46,7214.13,7235.83,1420000
2019-01-01,7235.83,7277.79,7214.13,7256.02,1430000
2019-01-02,7256.02,7282.03,7234.25,7260.25,1440000
2019-01-03,7260.25,7282.03,7226.70,7248.44,1450000
2019-01-04,7248.44,7285.58,7226.70,7263.78,1460000
2019-01-07,7263.78,7285.58,7241.33,7263.12,1470000
2019-01-08,7263.12,7284.91,7224.67,7246.41,1480000
2019-01-09,7246.41,7278.63,7224.67,7256.86,1490000
2019-01-10,7256.86,7278.63,7229.56,7251.31,1000000
2019-01-11,7251.31,7273.06,7208.06,7229.75,1010000
2019-01-14,7229.75,7257.03,7208.06,7235.32,1020000
2019-01-15,7235.32,7257.03,7203.25,7224.93,1030000
2019-01-16,7224.93,7246.60,7177.02,7198.61,1040000
2019-01-17,7198.61,7220.95,7177.02,7199.35,1050000
2019-01-18,7199.35,7220.95,7162.66,7184.22,1060000
2019-01-21,7184.22,7217.61,7162.66,7196.03,1070000
2019-01-22,7196.03,7217.61,7170.43,7192.00,1080000
2019-01-23,7192.00,7213.58,7150.62,7172.14,1090000
2019-01-24,7172.14,7200.76,7150.62,7179.22,1100000
2019-01-25,7179.22,7200.76,7149.01,7170.52,1110000
2019-01-28,7170.52,7192.03,7124.62,7146.06,1120000
2019-01-29,7146.06,7169.94,7124.62,7148.49,1130000
2019-01-30,7148.49,7169.94,7113.82,7135.22,1140000
2019-01-31,7135.22,7156.63,7085.00,7106.32,1150000
2019-02-01,7106.32,7127.64,7082.92,7104.23,1160000
2019-02-04,7104.23,7125.54,7065.30,7086.56,1170000
2019-02-05,7086.56,7107.82,7032.26,7053.42,1180000
2019-02-06,7053.42,7074.58,7025.82,7046.96,1190000
2019-02-07,7046.96,7068.10,7004.01,7025.09,1200000
2019-02-08,7025.09,7046.16,6966.97,6987.93,1210000
2019-02-11,6987.93,7008.89,6956.36,6977.29,1220000
2019-02-12,6977.29,6998.22,6930.59,6951.44,1230000
2019-02-13,6951.44,6972.75,6930.59,6951.90,1240000
2019-02-14,6951.90,6972.75,6916.40,6937.21,1250000
2019-02-15,6937.21,6958.02,6886.74,6907.47,1260000
2019-02-18,6907.47,6928.19,6883.22,6903.93,1270000
2019-02-19,6903.93,6924.64,6864.75,6885.40,1280000
2019-02-20,6885.40,6906.06,6831.43,6851.99,1290000
2019-02-21,6851.99,6872.55,6824.12,6844.66,1300000
2019-02-22,6844.66,6865.19,6802.05,6822.52,1310000
2019-02-25,6822.52,6842.99,6765.34,6785.70,1320000
2019-02-26,6785.70,6806.05,6754.47,6774.79,1330000
2019-02-27,6774.79,6795.12,6729.04,6749.29,1340000
2019-02-28,6749.29,6769.54,6689.21,6709.33,1350000
2019-03-01,6709.33,6729.46,6675.01,6695.10,1360000
2019-03-04,6695.10,6715.18,6646.49,6666.49,1370000
2019-03-05,6666.49,6686.49,6603.83,6623.70,1380000
2019-03-06,6623.70,6643.57,6586.56,6606.38,1390000
2019-03-07,6606.38,6626.20,6555.24,6574.96,1400000
2019-03-08,6574.96,6594.69,6549.04,6568.74,1410000
2019-03-11,6568.74,6588.45,6528.85,6548.50,1420000
2019-03-12,6548.50,6568.14,6494.80,6514.34,1430000
2019-03-13,6514.34,6533.89,6485.73,6505.24,1440000
2019-03-14,6505.24,6524.76,6462.86,6482.31,1450000
2019-03-15,6482.31,6501.76,6426.35,6445.68,1460000
2019-03-18,6445.68,6465.02,6414.63,6433.93,1470000
2019-03-19,6433.93,6453.23,6389.34,6408.56,1480000
2019-03-20,6408.56,6427.79,6350.62,6369.73,1490000
2019-03-21,6369.73,6388.84,6336.50,6355.57,1000000
2019-03-22,6355.57,6374.64,6309.04,6328.02,1010000
2019-03-25,6328.02,6347.01,6268.39,6287.25,1020000
2019-03-26,6287.25,6306.12,6252.11,6270.92,1030000
2019-03-27,6270.92,6289.73,6222.72,6241.45,1040000
2019-03-28,6241.45,6260.17,6180.42,6199.01,1050000
2019-03-29,6199.01,6217.61,6162.21,6180.75,1060000
2019-04-01,6180.75,6199.29,6131.16,6149.61,1070000
2019-04-02,6149.61,6168.06,6123.93,6142.35,1080000
2019-04-03,6142.35,6160.78,6103.92,6122.28,1090000
2019-04-04,6122.28,6140.65,6071.25,6089.52,1100000
2019-04-05,6089.52,6107.78,6062.24,6080.48,1110000
2019-04-08,6080.48,6098.72,6040.64,6058.81,1120000
2019-04-09,6058.81,6076.99,6006.57,6024.65,1130000
2019-04-10,6024.65,6042.72,5995.99,6014.03,1140000
2019-04-11,6014.03,6032.07,5973.00,5990.98,1150000
2019-04-12,5990.98,6008.95,5937.76,5955.63,1160000
2019-04-15,5955.63,5973.49,5925.79,5943.62,1170000
2019-04-16,5943.62,5961.45,5901.63,5919.39,1180000
2019-04-17,5919.39,5937.14,5865.41,5883.06,1190000
2019-04-18,5883.06,5900.71,5852.25,5869.86,1200000
2019-04-19,5869.86,5887.47,5827.09,5844.63,1210000
2019-04-22,5844.63,5862.16,5790.10,5807.52,1220000
2019-04-23,5807.52,5824.94,5775.92,5793.30,1230000
2019-04-24,5793.30,5810.68,5749.96,5767.26,1240000
2019-04-25,5767.26,5784.56,5746.57,5763.87,1250000
2019-04-26,5763.87,5781.16,5731.46,5748.71,1260000
2019-04-29,5748.71,5765.96,5704.70,5721.87,1270000
2019-04-30,5721.87,5739.04,5700.40,5717.55,1280000
2019-05-01,5717.55,5734.70,5684.50,5701.60,1290000
2019-05-02,5701.60,5718.71,5657.09,5674.11,1300000
2019-05-03,5674.11,5691.14,5651.99,5669.00,1310000
2019-05-06,5669.00,5686.01,5635.44,5652.40,1320000
2019-05-07,5652.40,5669.36,5607.53,5624.40,1330000
2019-05-08,5624.40,5641.28,5601.77,5618.63,1340000
2019-05-09,5618.63,5635.48,5584.70,5601.50,1350000
2019-05-10,5601.50,5618.31,5556.40,5573.12,1360000
2019-05-13,5573.12,5589.84,5550.10,5566.80,1370000
2019-05-14,5566.80,5583.50,5532.62,5549.26,1380000
2019-05-15,5549.26,5565.91,5504.05,5520.61,1390000
2019-05-16,5520.61,5537.17,5497.30,5513.84,1400000
2019-05-17,5513.84,5530.39,5479.52,5496.00,1410000
2019-05-20,5496.00,5516.38,5479.52,5499.88,1420000
2019-05-21,5499.88,5516.38,5476.24,5492.72,1430000
2019-05-22,5492.72,5509.20,5458.13,5474.56,1440000
2019-05-23,5474.56,5494.49,5458.13,5478.05,1450000
2019-05-24,5478.05,5494.49,5454.17,5470.58,1460000
2019-05-27,5470.58,5486.99,5435.81,5452.16,1470000
2019-05-28,5452.16,5471.71,5435.81,5455.34,1480000
2019-05-29,5455.34,5471.71,5431.28,5447.62,1490000
2019-05-30,5447.62,5463.96,5412.73,5429.02,1000000
2019-05-31,5429.02,5448.24,5412.73,5431.94,1010000
2019-06-03,5431.94,5448.24,5407.75,5424.02,1020000
2019-06-04,5424.02,5440.29,5389.07,5405.28,1030000
2019-06-05,5405.28,5424.21,5389.07,5407.99,1040000
2019-06-06,5407.99,5424.21,5383.71,5399.91,1050000
2019-06-07,5399.91,5416.11,5364.94,5381.08,1060000
2019-06-10,5381.08,5399.76,5364.94,5383.61,1070000
2019-06-11,5383.61,5399.76,5359.28,5375.40,1080000
2019-06-12,5375.40,5404.65,5359.28,5388.49,1090000
2019-06-13,5388.49,5407.04,5372.32,5390.87,1100000
2019-06-14,5390.87,5407.04,5366.37,5382.51,1110000
2019-06-17,5382.51,5411.66,5366.37,5395.47,1120000
2019-06-18,5395.47,5413.91,5379.29,5397.72,1130000
2019-06-19,5397.72,5413.91,5373.04,5389.21,1140000
2019-06-20,5389.21,5418.26,5373.04,5402.05,1150000
2019-06-21,5402.05,5420.37,5385.84,5404.15,1160000
2019-06-24,5404.15,5420.37,5379.31,5395.49,1170000
2019-06-25,5395.49,5424.42,5379.31,5408.20,1180000
2019-06-26,5408.20,5426.38,5391.97,5410.15,1190000
2019-06-27,5410.15,5426.38,5385.11,5401.31,1200000
2019-06-28,5401.31,5430.10,5385.11,5413.86,1210000
2019-07-01,5413.86,5431.88,5397.62,5415.63,1220000
2019-07-02,5415.63,5431.88,5390.37,5406.59,1230000
2019-07-03,5406.59,5435.20,5390.37,5418.95,1240000
2019-07-04,5418.95,5436.76,5402.69,5420.50,1250000
2019-07-05,5420.50,5459.81,5404.24,5443.48,1260000
2019-07-08,5443.48,5472.03,5427.15,5455.66,1270000
2019-07-09,5455.66,5473.33,5439.30,5456.96,1280000
2019-07-10,5456.96,5496.24,5440.59,5479.80,1290000
2019-07-11,5479.80,5508.24,5463.36,5491.77,1300000
2019-07-12,5491.77,5509.22,5475.29,5492.74,1310000
2019-07-15,5492.74,5531.93,5476.27,5515.39,1320000
2019-07-16,5515.39,5543.63,5498.84,5527.05,1330000
2019-07-17,5527.05,5544.22,5510.47,5527.63,1340000
2019-07-18,5527.63,5566.64,5511.05,5549.99,1350000
2019-07-19,5549.99,5577.96,5533.34,5561.28,1360000
2019-07-22,5561.28,5578.06,5544.59,5561.38,1370000
2019-07-23,5561.38,5600.11,5544.70,5583.36,1380000
2019-07-24,5583.36,5610.95,5566.61,5594.17,1390000
2019-07-25,5594.17,5610.95,5576.91,5593.70,1400000
2019-07-26,5593.70,5632.04,5576.91,5615.20,1410000
2019-07-29,5615.20,5642.29,5598.35,5625.42,1420000
2019-07-30,5625.42,5674.71,5608.54,5657.73,1430000
2019-07-31,5657.73,5695.80,5640.76,5678.76,1440000
2019-08-01,5678.76,5705.40,5661.72,5688.34,1450000
2019-08-02,5688.34,5737.38,5671.27,5720.21,1460000
2019-08-05,5720.21,5757.85,5703.05,5740.63,1470000
2019-08-06,5740.63,5766.68,5723.41,5749.43,1480000
2019-08-07,5749.43,5798.07,5732.18,5780.72,1490000
2019-08-08,5780.72,5798.07,5694.22,5711.35,1000000
2019-08-09,5711.35,5728.49,5614.50,5631.40,1010000
2019-08-12,5631.40,5648.29,5524.67,5541.29,1020000
2019-08-13,5541.29,5557.92,5458.37,5474.80,1030000
2019-08-14,5474.80,5491.22,5381.96,5398.15,1040000
2019-08-15,5398.15,5441.71,5381.96,5425.43,1050000
2019-08-16,5425.43,5458.01,5409.16,5441.69,1060000
2019-08-19,5441.69,5463.12,5425.36,5446.78,1070000
2019-08-20,5446.78,5489.48,5430.44,5473.06,1080000
2019-08-21,5473.06,5504.62,5456.64,5488.15,1090000
2019-08-22,5488.15,5541.17,5471.69,5524.59,1100000
2019-08-23,5524.59,5566.48,5508.02,5549.83,1110000
2019-08-26,5549.83,5580.37,5533.18,5563.68,1120000
2019-08-27,5563.68,5615.90,5546.99,5599.11,1130000
2019-08-28,5599.11,5639.99,5582.31,5623.12,1140000
2019-08-29,5623.12,5652.43,5606.25,5635.52,1150000
2019-08-30,5635.52,5686.74,5618.61,5669.73,1160000
2019-09-02,5669.73,5709.38,5652.72,5692.31,1170000
2019-09-03,5692.31,5720.18,5675.23,5703.07,1180000
2019-09-04,5703.07,5753.05,5685.96,5735.84,1190000
2019-09-05,5735.84,5774.05,5718.63,5756.78,1200000
2019-09-06,5756.78,5782.99,5739.51,5765.70,1210000
2019-09-09,5765.70,5814.20,5748.40,5796.81,1220000
2019-09-10,5796.81,5833.34,5779.42,5815.89,1230000
2019-09-11,5815.89,5840.23,5798.44,5822.77,1240000
2019-09-12,5822.77,5869.56,5805.30,5852.00,1250000
2019-09-13,5852.00,5886.61,5834.44,5869.01,1260000
2019-09-16,5869.01,5926.28,5851.40,5908.55,1270000
2019-09-17,5908.55,5953.65,5890.83,5935.84,1280000
2019-09-18,5935.84,5968.50,5918.03,5950.65,1290000
2019-09-19,5950.65,6006.22,5932.80,5988.25,1300000
2019-09-20,5988.25,6031.39,5970.29,6013.35,1310000
2019-09-23,6013.35,6043.80,5995.31,6025.73,1320000
2019-09-24,6025.73,6079.31,6007.65,6061.12,1330000
2019-09-25,6061.12,6102.02,6042.94,6083.77,1340000
2019-09-26,6083.77,6111.77,6065.52,6093.49,1350000
2019-09-27,6093.49,6144.80,6075.21,6126.42,1360000
2019-09-30,6126.42,6164.83,6108.04,6146.39,1370000
2019-10-01,6146.39,6171.68,6127.95,6153.22,1380000
2019-10-02,6153.22,6201.99,6134.76,6183.44,1390000
2019-10-03,6183.44,6219.09,6164.89,6200.49,1400000
2019-10-04,6200.49,6222.84,6181.89,6204.22,1410000
2019-10-07,6204.22,6250.18,6185.61,6231.48,1420000
2019-10-08,6231.48,6264.14,6212.79,6245.40,1430000
2019-10-09,6245.40,6301.85,6226.67,6283.00,1440000
2019-10-10,6283.00,6326.15,6264.15,6307.22,1450000
2019-10-11,6307.22,6336.82,6288.30,6317.87,1460000
2019-10-14,6317.87,6371.47,6298.92,6352.41,1470000
2019-10-15,6352.41,6392.47,6333.36,6373.35,1480000
2019-10-16,6373.35,6399.64,6354.23,6380.50,1490000
2019-10-17,6380.50,6430.97,6361.36,6411.73,1000000
2019-10-18,6411.73,6448.44,6392.50,6429.15,1010000
2019-10-21,6429.15,6451.90,6409.86,6432.60,1020000
2019-10-22,6432.60,6479.67,6413.30,6460.29,1030000
2019-10-23,6460.29,6493.41,6440.91,6473.99,1040000
2019-10-24,6473.99,6493.41,6454.14,6473.56,1050000
2019-10-25,6473.56,6516.98,6454.14,6497.49,1060000
2019-10-28,6497.49,6526.81,6478.00,6507.29,1070000
2019-10-29,6507.29,6526.81,6483.33,6502.84,1080000
2019-10-30,6502.84,6542.39,6483.33,6522.83,1090000
2019-10-31,6522.83,6548.15,6503.26,6528.56,1100000
2019-11-01,6528.56,6578.50,6508.98,6558.82,1110000
2019-11-04,6558.82,6594.53,6539.14,6574.81,1120000
2019-11-05,6574.81,6596.12,6555.09,6576.39,1130000
2019-11-06,6576.39,6622.44,6556.66,6602.63,1140000
2019-11-07,6602.63,6634.29,6582.82,6614.45,1150000
2019-11-08,6614.45,6634.29,6591.90,6611.73,1160000
2019-11-11,6611.73,6653.69,6591.90,6633.79,1170000
2019-11-12,6633.79,6661.23,6613.89,6641.31,1180000
2019-11-13,6641.31,6661.23,6614.29,6634.20,1190000
2019-11-14,6634.20,6671.89,6614.29,6651.94,1200000
2019-11-15,6651.94,6675.02,6631.98,6655.06,1210000
2019-11-18,6655.06,6675.02,6623.57,6643.50,1220000
2019-11-19,6643.50,6676.79,6623.57,6656.82,1230000
2019-11-20,6656.82,6676.79,6635.52,6655.49,1240000
2019-11-21,6655.49,6675.45,6619.54,6639.46,1250000
2019-11-22,6639.46,6668.26,6619.54,6648.31,1260000
2019-11-25,6648.31,6668.26,6622.57,6642.50,1270000
2019-11-26,6642.50,6681.54,6622.57,6661.55,1280000
2019-11-27,6661.55,6685.95,6641.57,6665.95,1290000
2019-11-28,6665.95,6685.95,6635.66,6655.63,1300000
2019-11-29,6655.63,6690.24,6635.66,6670.23,1310000
2019-12-02,6670.23,6690.24,6650.12,6670.13,1320000
2019-12-03,6670.13,6690.14,6635.35,6655.32,1330000
2019-12-04,6655.32,6685.44,6635.35,6665.44,1340000
2019-12-05,6665.44,6685.44,6640.89,6660.87,1350000
2019-12-06,6660.87,6680.86,6621.69,6641.61,1360000
2019-12-09,6641.61,6667.22,6621.69,6647.27,1370000
2019-12-10,6647.27,6667.22,6618.37,6638.28,1380000
2019-12-11,6638.28,6658.20,6594.83,6614.67,1390000
2019-12-12,6614.67,6635.78,6594.83,6615.93,1400000
2019-12-13,6615.93,6635.78,6582.81,6602.61,1410000
2019-12-16,6602.61,6622.42,6555.06,6574.79,1420000
2019-12-17,6574.79,6594.51,6552.02,6571.73,1430000
2019-12-18,6571.73,6591.45,6534.56,6554.22,1440000
2019-12-19,6554.22,6581.03,6534.56,6561.35,1450000
2019-12-20,6561.35,6581.03,6534.40,6554.07,1460000
2019-12-23,6554.07,6573.73,6512.80,6532.40,1470000
2019-12-24,6532.40,6554.95,6512.80,6535.34,1480000
2019-12-25,6535.34,6554.95,6504.38,6523.95,1490000
2019-12-26,6523.95,6543.52,6478.79,6498.29,1000000
2019-12-27,6498.29,6517.78,6477.67,6497.16,1010000
2019-12-30,6497.16,6516.65,6462.37,6481.81,1020000
2019-12-31,6481.81,6501.26,6432.97,6452.33,1030000
2020-01-01,6452.33,6471.69,6427.94,6447.28,1040000
2020-01-02,6447.28,6466.62,6408.87,6428.16,1050000
2020-01-03,6428.16,6447.44,6375.89,6395.07,1060000
2020-01-06,6395.07,6414.26,6367.12,6386.28,1070000
2020-01-07,6386.28,6405.44,6344.50,6363.59,1080000
2020-01-08,6363.59,6382.68,6308.17,6327.15,1090000
2020-01-09,6327.15,6346.13,6295.87,6314.82,1100000
2020-01-10,6314.82,6333.76,6269.93,6288.80,1110000
2020-01-13,6288.80,6307.66,6267.81,6286.67,1120000
2020-01-14,6286.67,6305.53,6252.12,6270.93,1130000
2020-01-15,6270.93,6289.74,6222.94,6241.66,1140000
2020-01-16,6241.66,6260.39,6217.47,6236.18,1150000
2020-01-17,6236.18,6254.88,6198.58,6217.23,1160000
2020-01-20,6217.23,6235.89,6166.39,6184.94,1170000
2020-01-21,6184.94,6203.50,6157.77,6176.30,1180000
2020-01-22,6176.30,6194.83,6135.92,6154.38,1190000
2020-01-23,6154.38,6172.85,6100.96,6119.32,1200000
2020-01-24,6119.32,6137.68,6089.41,6107.74,1210000
2020-01-27,6107.74,6126.06,6064.83,6083.08,1220000
2020-01-28,6083.08,6101.33,6027.37,6045.51,1230000
2020-01-29,6045.51,6063.64,6013.12,6031.21,1240000
2020-01-30,6031.21,6049.30,5986.06,6004.07,1250000
2020-01-31,6004.07,6022.08,5946.35,5964.25,1260000
2020-02-03,5964.25,5982.14,5929.63,5947.48,1270000
2020-02-04,5947.48,5965.32,5900.35,5918.10,1280000
2020-02-05,5918.10,5935.86,5893.78,5911.52,1290000
2020-02-06,5911.52,5929.25,5874.73,5892.40,1300000
2020-02-07,5892.40,5910.08,5843.28,5860.87,1310000
2020-02-10,5860.87,5878.45,5834.42,5851.98,1320000
2020-02-11,5851.98,5869.53,5813.24,5830.74,1330000
2020-02-12,5830.74,5848.23,5779.88,5797.27,1340000
2020-02-13,5797.27,5814.67,5768.93,5786.28,1350000
2020-02-14,5786.28,5803.64,5745.85,5763.14,1360000
2020-02-17,5763.14,5780.43,5710.81,5727.99,1370000
2020-02-18,5727.99,5745.17,5697.97,5715.11,1380000
2020-02-19,5715.11,5732.26,5673.23,5690.30,1390000
2020-02-20,5690.30,5707.37,5636.72,5653.68,1400000
2020-02-21,5653.68,5670.64,5622.21,5639.13,1410000
2020-02-24,5639.13,5656.05,5596.02,5612.85,1420000
2020-02-25,5612.85,5629.69,5558.28,5575.01,1430000
2020-02-26,5575.01,5591.73,5542.31,5558.99,1440000
2020-02-27,5558.99,5575.66,5514.87,5531.47,1450000
2020-02-28,5531.47,5548.06,5508.94,5525.52,1460000
2020-03-02,5525.52,5542.09,5491.60,5508.12,1470000
2020-03-03,5508.12,5524.65,5462.95,5479.39,1480000
2020-03-04,5479.39,5495.83,5455.67,5472.09,1490000
2020-03-05,5472.09,5488.51,5437.14,5453.51,1000000
2020-03-06,5453.51,5469.87,5407.47,5423.75,1010000
